,Completed
26556,True
26557,True
26558,True
26559,True
26560,True
26561,True
26563,True
26565,True
26566,True
26567,True
26568,True
26569,True
26570,True
26571,True
26573,True
26574,True
26577,True
26582,True
26583,True
26584,True
26586,True
26587,True
26588,False
26589,True
26590,True
26591,True
26593,True
26594,True
26597,True
26598,True
26600,True
26602,True
26603,True
26604,True
26606,True
26607,True
26608,True
26610,True
26613,True
26615,True
26616,True
26618,True
26623,True
26624,True
26626,True
26627,True
26629,True
26632,True
26633,True
26634,True
26635,True
26636,True
26637,True
26638,True
26639,True
26641,True
26642,True
26643,True
26645,True
26647,True
26651,True
26655,True
26656,True
26657,True
26658,False
26660,True
26662,True
26664,True
26666,True
26667,True
26668,True
26669,True
26670,True
26671,True
26672,True
26673,True
26674,True
26675,True
26676,True
26677,True
26680,True
26681,True
26685,True
26686,True
26689,True
26690,True
26691,True
26693,True
26694,True
26698,True
26699,True
26700,True
26701,True
26705,True
26707,True
26708,True
26710,True
26712,True
26713,True
26716,True
26717,True
26718,True
26720,True
26724,True
26725,True
26726,True
26730,True
26731,True
26733,True
26734,True
26736,True
26737,True
26738,True
26739,True
26741,True
26742,True
26743,True
26744,True
26746,True
26747,True
26749,True
26750,True
26753,True
26755,True
26757,True
26760,True
26761,True
26762,True
26767,True
26771,True
26772,True
26773,True
26775,True
26781,True
26782,True
26783,True
26784,True
26785,True
26786,True
26791,True
26792,True
26793,True
26794,True
26796,True
26799,True
26800,True
26801,True
26804,True
26805,True
26806,True
26808,True
26809,True
26810,True
26812,True
26814,True
26815,True
26816,True
26817,True
26818,True
26819,True
26820,True
26822,True
26823,True
26825,True
26826,True
26827,True
26828,True
26829,True
26833,True
26834,True
26835,True
26836,True
26837,True
26838,True
26839,True
26840,True
26841,True
26842,True
26843,True
26846,True
26849,True
26850,True
26854,True
26856,True
26860,True
26862,True
26863,True
26865,True
26866,True
26867,True
26868,True
26870,True
26871,True
26874,True
26875,True
26877,True
26879,True
26882,True
26883,True
26885,True
26886,True
26892,True
26893,True
26894,True
26895,True
26896,True
26898,True
26902,True
26903,True
26905,True
26906,True
26907,True
26909,True
26910,True
26911,True
26912,True
26913,True
26916,True
26918,True
26920,True
26921,True
26924,True
26926,True
26927,True
26934,True
26935,True
26936,True
26938,True
26939,True
26941,True
26942,True
26944,True
26945,True
26946,True
26947,True
26949,True
26951,True
26954,True
26956,True
26959,True
26960,True
26961,True
26963,True
26967,True
26968,True
26969,True
26970,True
26972,True
26974,True
26975,True
26976,True
26978,True
26979,True
26980,True
26981,True
26983,True
26984,True
26985,True
26988,True
26989,True
26991,True
26994,True
26995,True
26998,True
26999,True
27000,True
27001,True
27002,True
27003,True
27006,True
27009,True
27010,True
27011,True
27012,True
27014,True
27015,True
27021,True
27023,True
27024,True
27026,True
27028,True
27029,True
27030,True
27031,True
27032,True
27033,True
27034,True
27038,True
27039,True
27041,True
27042,True
27043,True
27044,True
27045,True
27046,True
27047,True
27049,True
27050,True
27055,True
27056,True
27060,True
27063,True
27064,True
27066,True
27067,True
27068,True
27071,True
27073,True
27076,True
27077,True
27078,True
27081,True
27083,True
27084,True
27085,True
27091,True
27092,True
27094,True
27095,True
27097,True
27098,True
27099,True
27100,True
27101,True
27102,True
27104,True
27105,True
27106,True
27113,True
27114,True
27116,True
27118,True
27119,True
27122,True
27124,True
27125,True
27126,True
27128,True
27129,True
27130,True
27131,True
27132,True
27133,True
27136,True
27137,True
27140,True
27142,True
27144,True
27145,True
27147,True
27150,True
27151,True
27152,True
27153,True
27156,True
27157,True
27159,True
27160,True
27161,True
27162,True
27164,True
27166,True
27167,True
27168,True
27172,True
27174,True
27176,True
27177,True
27179,True
27180,True
27181,True
27182,True
27183,True
27185,True
27187,True
27191,True
27192,True
27193,True
27194,True
27195,True
27197,True
27199,True
27201,True
27202,True
27203,True
27207,True
27208,True
27210,True
27211,True
27215,True
27217,True
27218,True
27219,True
27220,True
27223,True
27225,True
27228,True
27229,True
27234,True
27235,True
27237,True
27238,True
27239,True
27240,True
27241,True
27243,True
27244,True
27246,True
27247,True
27248,True
27252,True
27253,True
27254,True
27257,True
27258,True
27260,True
27261,True
27265,True
27266,True
27270,True
27271,True
27273,True
27275,True
27276,True
27278,True
27279,True
27280,True
27283,True
27287,True
27289,True
27292,True
27296,True
27297,True
27298,True
27299,True
27300,True
27301,True
27302,True
27303,True
27304,True
27306,True
27308,True
27309,True
27312,True
27314,True
27317,True
27321,True
27322,True
27325,True
27327,True
27328,True
27330,True
27331,True
27333,True
27335,True
27338,True
27344,True
27346,True
27347,True
27350,True
27351,True
27353,True
27355,True
27356,True
27358,True
27359,True
27360,True
27361,True
27362,True
27365,True
27366,True
27369,True
27370,True
27371,True
27372,True
27374,True
27375,True
27376,True
27378,True
27380,True
27381,True
27383,True
27384,True
27385,True
27386,True
27389,True
27394,True
27395,True
27396,True
27397,True
27398,True
27399,True
27400,True
27405,True
27406,True
27407,True
27411,True
27413,True
27416,True
27418,True
27419,True
27420,True
27422,True
27423,True
27424,True
27427,True
27429,True
27430,True
27431,True
27433,True
27434,True
27436,True
27439,True
27440,True
27441,True
27444,True
27445,True
27446,True
27447,True
27448,True
27449,True
27450,True
27452,True
27454,True
27455,True
27456,True
27464,True
27465,True
27466,True
27468,True
27469,True
27471,True
27472,True
27473,True
27475,True
27477,True
27479,True
27482,True
27484,True
27485,True
27488,True
27490,True
27491,True
27493,True
27496,True
27498,True
27499,True
27502,True
27503,True
27504,True
27506,True
27508,True
27512,True
27513,True
27516,True
27519,True
27520,True
27523,True
27524,True
27525,True
27526,True
27527,True
27528,True
27529,True
27530,True
27532,True
27534,True
27536,True
27537,True
27545,True
27546,True
27547,True
27548,True
27549,True
27550,True
27552,True
27553,True
27554,True
27555,True
27559,True
27560,True
27561,True
27562,True
27563,True
27564,True
27565,True
27566,True
27569,True
27570,True
27571,True
27572,True
27573,True
27575,True
27576,True
27578,True
27579,True
27581,True
27583,True
27585,True
27586,True
27587,True
27590,True
27591,True
27594,True
27605,True
27606,True
27609,True
27610,True
27619,True
27621,True
27622,True
27623,True
27624,True
27629,True
27630,True
27632,True
27633,True
27634,True
27635,True
27636,True
27640,True
27642,True
27643,True
27644,True
27651,True
27652,True
27654,True
27655,True
27658,True
27660,True
27662,True
27663,True
27664,True
27665,True
27667,True
27668,True
27669,True
27671,True
27674,True
27675,True
27677,True
27679,True
27680,True
27684,True
27685,True
27686,True
27689,True
27690,True
27693,True
27696,True
27697,True
27698,True
27700,True
27702,True
27703,True
27704,True
27705,True
27707,True
27708,True
27709,True
27710,True
27711,True
27712,True
27713,True
27715,True
27717,True
27719,True
27720,True
27721,True
27723,True
27724,True
27728,True
27730,True
27733,True
27737,True
27740,True
27742,True
27744,True
27749,True
27751,True
27752,True
27753,True
27756,True
27759,True
27760,True
27761,True
27763,True
27765,True
27767,True
27768,True
27769,True
27771,True
27773,True
27775,True
27779,True
27781,True
27782,True
27785,True
27788,True
27790,True
27795,True
27800,True
27801,True
27803,True
27807,True
27809,True
27810,True
27811,True
27815,True
27819,True
27821,True
27822,True
27825,True
27826,True
27829,True
27831,True
27834,True
27835,True
27836,True
27839,True
27840,True
27844,True
27847,True
27850,True
27851,True
27852,True
27855,True
27860,True
27865,True
27866,True
27867,True
27869,True
27871,True
27872,True
27876,True
27877,True
27878,True
27879,True
27881,True
27882,True
27883,True
27886,True
27888,True
27891,True
27892,True
27896,True
27897,True
27899,True
27902,True
27904,True
27906,True
27907,True
27908,True
27911,True
27912,True
27913,True
27918,True
27919,True
27923,True
27928,True
27929,True
27931,True
27934,True
27936,True
27938,True
27940,True
27942,True
27943,True
27944,True
27945,True
27946,True
27947,True
27949,True
27950,True
27951,True
27952,True
27956,True
27957,True
27958,True
27962,True
27963,True
27966,True
27968,True
27970,True
27973,True
27974,True
27977,True
27979,True
27980,True
27981,True
27982,True
27984,True
27985,True
27988,True
27990,True
27992,True
27993,True
27994,True
27997,True
27998,True
28001,True
28002,True
28004,True
28005,True
28009,True
28010,True
28012,True
28014,True
28018,True
28019,True
28020,True
28024,True
28025,True
28027,True
28028,True
28030,True
28033,True
28035,True
28038,True
28040,True
28042,True
28047,True
28048,True
28049,True
28050,True
28051,True
28053,True
28054,True
28056,True
28058,True
28059,True
28060,True
28064,True
28065,True
28066,True
28070,True
28072,True
28073,True
28075,True
28083,True
28084,True
28085,True
28096,True
28100,True
28101,True
28102,True
28103,True
28106,True
28107,True
28108,True
28109,True
28111,True
28116,True
28117,True
28118,True
28119,True
28120,True
28121,True
28122,True
28123,True
28124,True
28126,True
28129,True
28133,True
28135,True
28136,True
28138,True
28140,True
28141,True
28143,True
28144,True
28146,True
28150,True
28152,True
28153,True
28154,True
28162,True
28163,True
28164,True
28166,True
28167,True
28168,True
28171,True
28172,True
28173,True
28176,True
28177,False
28181,True
28182,True
28183,True
28186,True
28188,True
28192,True
28194,True
28197,True
28199,True
28202,True
28204,True
28207,True
28208,True
28212,True
28217,True
28218,True
28219,True
28220,True
28224,True
28225,True
28226,True
28228,True
28229,True
28230,True
28231,True
28235,True
28238,True
28239,True
28242,True
28247,True
28249,True
28250,True
28251,True
28252,True
28254,True
28256,True
28260,True
28262,True
28263,True
28264,True
28265,True
28266,True
28267,True
28269,True
28270,True
28271,True
28275,True
28277,True
28283,True
28284,True
28286,True
28288,True
28289,True
28291,True
28295,True
28296,True
28297,True
28300,True
28303,True
28307,True
28310,True
28311,True
28312,True
28313,True
28314,True
28316,True
28318,True
28319,True
28321,True
28324,True
28325,True
28327,True
28329,True
28331,True
28332,True
28334,True
28337,True
28338,True
28339,True
28340,True
28341,True
28344,True
28345,True
28346,True
28350,True
28354,True
28357,True
28358,True
28360,True
28368,True
28369,True
28372,True
28373,True
28376,True
28377,True
28378,True
28379,True
28381,True
28383,True
28389,True
28391,True
28393,True
28395,True
28396,True
28397,True
28398,True
28404,True
28407,True
28408,True
28409,True
28411,True
28414,True
28415,True
28417,True
28418,True
28421,True
28422,True
28426,True
28427,True
28429,True
28431,True
28435,True
28438,True
28442,True
28443,True
28449,True
28455,True
28463,True
28465,True
28466,True
28469,True
28471,True
28474,True
28478,True
28482,True
28484,True
28485,True
28486,True
28488,True
28492,True
28493,True
28494,True
28497,True
28499,True
28503,True
28505,True
28506,True
28507,True
28509,True
28510,True
28511,True
28512,True
28513,True
28515,True
28516,True
28518,True
28520,True
28523,True
28524,True
28525,True
28526,True
28527,True
28528,True
28529,True
28532,True
28535,True
28536,True
28537,True
28538,True
28539,True
28540,True
28541,True
28544,True
28547,True
28549,True
28551,True
28554,True
28555,True
28560,True
28562,True
28567,True
28568,True
28569,True
28571,True
28572,True
28579,True
28581,True
28584,True
28585,True
28587,True
28590,True
28592,True
28593,True
28594,True
28596,True
28597,True
28599,True
28600,True
28601,True
28605,True
28606,True
28608,True
28610,True
28614,True
28615,True
28617,True
28619,True
28620,True
28621,True
28627,True
28630,True
28632,True
28637,True
28640,True
28645,True
28647,True
28649,True
28653,True
28654,True
28655,True
28660,True
28662,True
28664,True
28667,True
28668,True
28669,True
28671,True
28672,True
28676,True
28678,True
28680,True
28684,True
28685,True
28686,True
28687,True
28688,True
28696,True
28698,True
28700,True
28701,True
28703,True
28707,True
28710,True
28711,True
28712,True
28713,True
28715,True
28716,True
28719,True
28723,True
28724,True
28726,True
28728,True
28729,True
28730,True
28731,True
28732,True
28739,True
28740,True
28743,True
28744,True
28746,True
28752,True
28754,True
28755,True
28758,True
28759,True
28760,True
28762,True
28763,True
28764,True
28768,True
28774,True
28775,True
28778,True
28780,True
28781,True
28783,True
28786,True
28787,True
28789,True
28791,True
28795,True
28797,True
28800,True
28801,True
28802,True
28806,True
28807,True
28808,True
28809,True
28812,True
28813,True
28818,True
28823,True
28825,True
28826,True
28828,True
28829,True
28833,True
28839,True
28840,True
28842,True
28843,True
28844,True
28847,True
28854,True
28856,True
28857,True
28858,True
28861,True
28862,True
28863,True
28864,True
28867,True
28869,True
28870,True
28874,True
28875,True
28880,True
28881,True
28884,True
28885,True
28889,True
28891,True
28892,True
28896,True
28900,True
28904,True
28909,True
28910,True
28911,True
28912,True
28915,True
28921,True
28922,True
28924,True
28927,True
28928,True
28930,True
28933,True
28934,True
28936,True
28938,True
28940,True
28941,True
28942,True
28943,True
28944,True
28948,True
28951,True
28957,True
28958,True
28959,True
28960,True
28961,True
28964,True
28965,True
28966,True
28970,True
28973,True
28975,True
28976,True
28977,True
28981,True
28982,True
28985,True
28989,True
28991,True
28994,True
28996,True
28997,True
28999,True
29000,True
29003,True
29004,True
29006,True
29009,True
29012,True
29014,True
29015,True
29018,True
29019,True
29020,True
29021,True
29022,True
29027,True
29033,True
29035,True
29038,True
29039,True
29040,True
29043,True
29045,True
29047,True
29050,True
29051,True
29054,True
29058,True
29060,True
29062,True
29064,True
29066,True
29072,True
29073,True
